step;score;epsilon
305;176.0;0.33416999999747915
306;352.0;0.3318099999974899
307;440.0;0.3295249999975003
308;308.0;0.32801999999750714
309;352.0;0.32544999999751884
310;528.0;0.32306999999752967
311;352.0;0.32098999999753913
312;308.0;0.31902999999754805
313;132.0;0.31724999999755615
314;396.0;0.3155049999975641
315;396.0;0.31349499999757324
316;264.0;0.31195499999758025
317;528.0;0.3094999999975914
318;396.0;0.30753999999760034
319;616.0;0.30505999999761163
320;220.0;0.30346999999761887
321;308.0;0.30166999999762706
322;616.0;0.29850999999764144
323;176.0;0.2965399999976504
324;132.0;0.29455499999765944
325;308.0;0.2929649999976667
326;220.0;0.29061499999767737
327;440.0;0.288059999997689
328;220.0;0.28595999999769856
329;440.0;0.2839049999977079
330;308.0;0.282344999997715
331;220.0;0.2805699999977231
332;264.0;0.2787399999977314
333;852.0;0.27450999999775066
334;264.0;0.27319499999775665
335;352.0;0.27143999999776464
336;220.0;0.27015999999777046
337;308.0;0.26791999999778066
338;484.0;0.2651649999977932
339;660.0;0.26222999999780655
340;660.0;0.25954499999781877
341;484.0;0.2567699999978314
342;220.0;0.25517999999783864
343;572.0;0.2527049999978499
344;176.0;0.2503099999978608
345;708.0;0.24666499999785885
346;176.0;0.2452199999978574
347;308.0;0.24275499999785494
348;352.0;0.23963499999785182
349;220.0;0.23737999999784956
350;132.0;0.2355249999978477
351;176.0;0.23394499999784613
352;528.0;0.23174499999784393
353;440.0;0.22996999999784215
354;220.0;0.2284299999978406
355;484.0;0.225819999997838
356;352.0;0.22376499999783594
357;396.0;0.2219149999978341
358;440.0;0.21878499999783096
359;440.0;0.21654999999782873
360;572.0;0.2147099999978269
361;484.0;0.212814999997825
362;264.0;0.2113349999978235
363;220.0;0.20996499999782214
364;220.0;0.2081299999978203
365;352.0;0.20615999999781834
366;660.0;0.20337999999781556
367;396.0;0.20126999999781345
368;660.0;0.198819999997811
369;852.0;0.19538999999780757
370;308.0;0.19369499999780587
371;176.0;0.19196999999780415
372;660.0;0.18930499999780148
373;528.0;0.18668499999779886
374;308.0;0.18425999999779644
375;396.0;0.1822199999977944
376;308.0;0.18058499999779276
377;308.0;0.17855499999779073
378;528.0;0.17625499999778843
379;484.0;0.17415999999778634
380;484.0;0.17205999999778424
381;572.0;0.16964999999778183
382;484.0;0.16737999999777955
383;528.0;0.16499999999777717
384;220.0;0.16338999999777556
385;484.0;0.16054499999777272
386;308.0;0.15824499999777042
387;616.0;0.15536999999776754
388;308.0;0.1533349999977655
389;132.0;0.151829999997764
390;484.0;0.14948499999776166
391;396.0;0.14675499999775893
392;396.0;0.14474499999775692
393;440.0;0.14210999999775428
394;440.0;0.14026499999775244
395;440.0;0.1379199999977501
396;572.0;0.1354299999977476
397;852.0;0.1310349999977432
398;352.0;0.12925499999774143
399;308.0;0.1272199999977394
400;440.0;0.12473999999773691
401;660.0;0.1207249999977329
402;264.0;0.11906999999773124
403;220.0;0.1172249999977294
404;528.0;0.11421999999772639
405;308.0;0.11250499999772468
406;440.0;0.10986999999772204
407;528.0;0.1076349999977198
408;660.0;0.1053299999977175
409;440.0;0.10317999999771535
410;176.0;0.10163999999771381
411;308.0;0.09976999999771194
412;308.0;0.09691499999770908
413;176.0;0.09527999999770745
414;440.0;0.09317999999770535
415;396.0;0.09076499999770293
416;484.0;0.08828499999770045
417;264.0;0.08677999999769895
418;132.0;0.08510999999769728
419;396.0;0.08296999999769514
420;264.0;0.08138499999769355
421;440.0;0.08
422;132.0;0.08
423;660.0;0.08
424;352.0;0.08
425;616.0;0.08
426;308.0;0.08
427;572.0;0.08
428;616.0;0.08
429;440.0;0.08
430;264.0;0.08
431;352.0;0.08
432;308.0;0.08
433;396.0;0.08
434;660.0;0.08
435;440.0;0.08
436;220.0;0.08
437;660.0;0.08
438;440.0;0.08
439;708.0;0.08
440;484.0;0.08
441;528.0;0.08
442;660.0;0.08
443;396.0;0.08
444;308.0;0.08
445;308.0;0.08
446;756.0;0.08
447;528.0;0.08
448;572.0;0.08
449;396.0;0.08
450;264.0;0.08
451;440.0;0.08
452;572.0;0.08
453;756.0;0.08
454;660.0;0.08
455;484.0;0.08
456;308.0;0.08
457;660.0;0.08
458;396.0;0.08
459;352.0;0.08
460;264.0;0.08
461;352.0;0.08
462;572.0;0.08
463;484.0;0.08
464;528.0;0.08
465;484.0;0.08
466;440.0;0.08
467;572.0;0.08
468;264.0;0.08
469;852.0;0.08
470;572.0;0.08
471;264.0;0.08
472;264.0;0.08
473;352.0;0.08
474;572.0;0.08
475;220.0;0.08
476;572.0;0.08
477;528.0;0.08
478;176.0;0.08
479;396.0;0.08
480;396.0;0.08
481;660.0;0.08
482;572.0;0.08
483;484.0;0.08
484;660.0;0.08
485;308.0;0.08
486;440.0;0.08
487;396.0;0.08
488;484.0;0.08
489;396.0;0.08
490;176.0;0.08
491;352.0;0.08
492;352.0;0.08
493;528.0;0.08
494;308.0;0.08
495;616.0;0.08
496;176.0;0.08
497;264.0;0.08
498;528.0;0.08
499;352.0;0.08
500;308.0;0.08
501;528.0;0.08
502;176.0;0.08
503;660.0;0.08
504;352.0;0.08
505;572.0;0.08
506;572.0;0.08
507;484.0;0.08
508;132.0;0.08
509;572.0;0.08
510;440.0;0.08
511;440.0;0.08
512;176.0;0.08
513;176.0;0.08
514;484.0;0.08
515;176.0;0.08
516;308.0;0.08
517;708.0;0.08
518;396.0;0.08
519;572.0;0.08
520;528.0;0.08
521;660.0;0.08
522;440.0;0.08
523;756.0;0.08
524;708.0;0.08
525;660.0;0.08
526;220.0;0.08
527;996.0;0.08
528;308.0;0.08
529;572.0;0.08
530;708.0;0.08
531;352.0;0.08
532;616.0;0.08
533;308.0;0.08
534;484.0;0.08
535;528.0;0.08
536;484.0;0.08
537;308.0;0.08
538;528.0;0.08
539;440.0;0.08
540;440.0;0.08
541;528.0;0.08
542;528.0;0.08
543;660.0;0.08
544;440.0;0.08
545;528.0;0.08
546;308.0;0.08
547;660.0;0.08
548;660.0;0.08
549;660.0;0.08
550;804.0;0.08
551;528.0;0.08
552;484.0;0.08
553;660.0;0.08
554;484.0;0.08
555;352.0;0.08
556;396.0;0.08
557;308.0;0.08
558;528.0;0.08
559;804.0;0.08
560;616.0;0.08
561;396.0;0.08
562;352.0;0.08
563;440.0;0.08
564;176.0;0.08
565;264.0;0.08
566;484.0;0.08
567;220.0;0.08
568;264.0;0.08
569;440.0;0.08
570;708.0;0.08
571;396.0;0.08
572;308.0;0.08
573;220.0;0.08
574;176.0;0.08
575;572.0;0.08
576;708.0;0.08
577;352.0;0.08
578;132.0;0.08
579;220.0;0.08
580;528.0;0.08
581;528.0;0.08
582;396.0;0.08
583;396.0;0.08
584;176.0;0.08
585;352.0;0.08
586;708.0;0.08
587;528.0;0.08
588;352.0;0.08
589;220.0;0.08
590;616.0;0.08
591;572.0;0.08
592;352.0;0.08
593;308.0;0.08
594;660.0;0.08
595;948.0;0.08
596;264.0;0.08
597;308.0;0.08
598;264.0;0.08
599;616.0;0.08
600;660.0;0.08
601;804.0;0.08
602;440.0;0.08
603;616.0;0.08
604;440.0;0.08
605;660.0;0.08
606;396.0;0.08
607;660.0;0.08
608;308.0;0.08
609;660.0;0.08
610;528.0;0.08
611;440.0;0.08
612;660.0;0.08
613;572.0;0.08
614;264.0;0.08
615;660.0;0.08
616;264.0;0.08
617;1140.0;0.08
618;572.0;0.08
619;176.0;0.08
620;484.0;0.08
621;396.0;0.08
622;440.0;0.08
623;660.0;0.08
624;528.0;0.08
625;572.0;0.08
626;708.0;0.08
627;900.0;0.08
628;484.0;0.08
629;484.0;0.08
630;308.0;0.08
631;708.0;0.08
632;528.0;0.08
633;528.0;0.08
634;176.0;0.08
635;528.0;0.08
636;308.0;0.08
637;900.0;0.08
638;352.0;0.08
639;352.0;0.08
640;484.0;0.08
641;264.0;0.08
642;352.0;0.08
643;616.0;0.08
644;352.0;0.08
645;264.0;0.08
646;440.0;0.08
647;352.0;0.08
648;528.0;0.08
649;440.0;0.08
650;528.0;0.08
651;660.0;0.08
652;176.0;0.08
653;440.0;0.08
654;572.0;0.08
655;484.0;0.08
656;660.0;0.08
657;308.0;0.08
658;396.0;0.08
659;308.0;0.08
660;708.0;0.08
661;176.0;0.08
662;528.0;0.08
663;660.0;0.08
664;572.0;0.08
665;660.0;0.08
666;708.0;0.08
667;440.0;0.08
668;176.0;0.08
669;352.0;0.08
670;396.0;0.08
671;572.0;0.08
672;484.0;0.08
673;440.0;0.08
674;264.0;0.08
675;660.0;0.08
676;900.0;0.08
677;528.0;0.08
678;660.0;0.08
679;396.0;0.08
680;484.0;0.08
681;616.0;0.08
682;660.0;0.08
683;660.0;0.08
684;708.0;0.08
685;440.0;0.08
686;660.0;0.08
687;308.0;0.08
688;440.0;0.08
689;352.0;0.08
690;396.0;0.08
691;660.0;0.08
692;220.0;0.08
693;616.0;0.08
694;264.0;0.08
695;660.0;0.08
696;528.0;0.08
697;484.0;0.08
698;352.0;0.08
699;660.0;0.08
700;616.0;0.08
701;264.0;0.08
702;220.0;0.08
703;660.0;0.08
704;352.0;0.08
705;572.0;0.08
706;660.0;0.08
707;660.0;0.08
708;616.0;0.08
709;660.0;0.08
710;396.0;0.08
711;660.0;0.08
712;528.0;0.08
713;308.0;0.08
714;660.0;0.08
715;660.0;0.08
716;220.0;0.08
717;484.0;0.08
718;440.0;0.08
719;804.0;0.08
720;484.0;0.08
721;660.0;0.08
722;708.0;0.08
723;352.0;0.08
724;616.0;0.08
725;264.0;0.08
726;176.0;0.08
727;352.0;0.08
728;804.0;0.08
729;804.0;0.08
730;708.0;0.08
731;660.0;0.08
732;132.0;0.08
733;484.0;0.08
734;440.0;0.08
735;220.0;0.08
736;996.0;0.08
737;616.0;0.08
738;616.0;0.08
739;264.0;0.08
740;440.0;0.08
741;528.0;0.08
742;484.0;0.08
743;948.0;0.08
744;352.0;0.08
745;756.0;0.08
746;484.0;0.08
747;756.0;0.08
748;484.0;0.08
749;756.0;0.08
750;396.0;0.08
751;900.0;0.08
752;396.0;0.08
753;616.0;0.08
754;804.0;0.08
755;440.0;0.08
756;220.0;0.08
757;1044.0;0.08
758;804.0;0.08
759;660.0;0.08
760;528.0;0.08
761;440.0;0.08
762;352.0;0.08
763;264.0;0.08
764;572.0;0.08
765;572.0;0.08
766;528.0;0.08
767;484.0;0.08
768;948.0;0.08
769;308.0;0.08
770;660.0;0.08
771;440.0;0.08
772;484.0;0.08
773;220.0;0.08
774;572.0;0.08
775;756.0;0.08
776;264.0;0.08
777;396.0;0.08
778;484.0;0.08
779;308.0;0.08
780;440.0;0.08
781;308.0;0.08
782;528.0;0.08
783;484.0;0.08
784;220.0;0.08
785;308.0;0.08
786;756.0;0.08
787;220.0;0.08
788;352.0;0.08
789;484.0;0.08
790;528.0;0.08
791;264.0;0.08
792;852.0;0.08
793;528.0;0.08
794;484.0;0.08
795;528.0;0.08
796;660.0;0.08
797;660.0;0.08
798;1284.0;0.08
799;264.0;0.08
800;176.0;0.08
801;756.0;0.08
802;616.0;0.08
803;396.0;0.08
804;484.0;0.08
805;708.0;0.08
806;756.0;0.08
807;396.0;0.08
808;708.0;0.08
809;660.0;0.08
810;756.0;0.08
811;616.0;0.08
812;528.0;0.08
813;660.0;0.08
814;528.0;0.08
815;660.0;0.08
816;352.0;0.08
817;616.0;0.08
818;804.0;0.08
819;352.0;0.08
820;616.0;0.08
821;308.0;0.08
822;616.0;0.08
823;396.0;0.08
824;660.0;0.08
825;528.0;0.08
826;660.0;0.08
827;660.0;0.08
828;484.0;0.08
829;352.0;0.08
830;396.0;0.08
831;660.0;0.08
832;660.0;0.08
833;352.0;0.08
834;396.0;0.08
835;616.0;0.08
836;572.0;0.08
837;264.0;0.08
838;660.0;0.08
839;660.0;0.08
840;484.0;0.08
841;616.0;0.08
842;660.0;0.08
843;484.0;0.08
844;756.0;0.08
845;352.0;0.08
846;440.0;0.08
847;572.0;0.08
848;264.0;0.08
849;440.0;0.08
850;264.0;0.08
851;308.0;0.08
852;484.0;0.08
853;1140.0;0.08
854;852.0;0.08
855;660.0;0.08
856;660.0;0.08
857;396.0;0.08
858;484.0;0.08
859;660.0;0.08
860;308.0;0.08
861;1140.0;0.08
862;616.0;0.08
863;528.0;0.08
864;616.0;0.08
865;660.0;0.08
866;756.0;0.08
867;264.0;0.08
868;484.0;0.08
869;528.0;0.08
870;756.0;0.08
871;484.0;0.08
872;528.0;0.08
873;220.0;0.08
874;660.0;0.08
875;616.0;0.08
876;264.0;0.08
877;440.0;0.08
878;660.0;0.08
879;484.0;0.08
880;660.0;0.08
881;756.0;0.08
882;708.0;0.08
883;264.0;0.08
884;352.0;0.08
885;484.0;0.08
886;264.0;0.08
887;708.0;0.08
888;528.0;0.08
889;440.0;0.08
890;484.0;0.08
891;308.0;0.08
892;572.0;0.08
893;440.0;0.08
894;528.0;0.08
895;572.0;0.08
896;528.0;0.08
897;572.0;0.08
898;440.0;0.08
899;396.0;0.08
900;440.0;0.08
901;396.0;0.08
902;660.0;0.08
903;484.0;0.08
904;352.0;0.08
905;660.0;0.08
906;528.0;0.08
907;396.0;0.08
908;572.0;0.08
909;756.0;0.08
910;660.0;0.08
911;308.0;0.08
912;660.0;0.08
913;308.0;0.08
914;528.0;0.08
915;708.0;0.08
916;572.0;0.08
917;572.0;0.08
918;1188.0;0.08
919;484.0;0.08
920;572.0;0.08
921;616.0;0.08
922;264.0;0.08
923;616.0;0.08
924;572.0;0.08
925;616.0;0.08
926;660.0;0.08
927;572.0;0.08
928;440.0;0.08
929;308.0;0.08
930;660.0;0.08
931;660.0;0.08
932;660.0;0.08
933;616.0;0.08
934;484.0;0.08
935;660.0;0.08
936;1284.0;0.08
937;948.0;0.08
938;352.0;0.08
939;396.0;0.08
940;572.0;0.08
941;264.0;0.08
942;1236.0;0.08
943;308.0;0.08
944;572.0;0.08
945;852.0;0.08
946;528.0;0.08
947;396.0;0.08
948;484.0;0.08
949;528.0;0.08
950;572.0;0.08
951;484.0;0.08
952;900.0;0.08
953;708.0;0.08
954;484.0;0.08
955;756.0;0.08
956;176.0;0.08
957;756.0;0.08
958;1044.0;0.08
959;528.0;0.08
960;660.0;0.08
961;804.0;0.08
962;264.0;0.08
963;660.0;0.08
964;264.0;0.08
965;528.0;0.08
966;308.0;0.08
967;616.0;0.08
968;660.0;0.08
969;660.0;0.08
970;572.0;0.08
971;616.0;0.08
972;528.0;0.08
973;660.0;0.08
974;352.0;0.08
975;616.0;0.08
976;572.0;0.08
977;484.0;0.08
978;484.0;0.08
979;660.0;0.08
980;440.0;0.08
981;396.0;0.08
982;484.0;0.08
983;900.0;0.08
984;352.0;0.08
985;440.0;0.08
986;528.0;0.08
987;572.0;0.08
988;616.0;0.08
989;264.0;0.08
990;660.0;0.08
991;660.0;0.08
992;528.0;0.08
993;804.0;0.08
994;220.0;0.08
995;308.0;0.08
996;660.0;0.08
997;352.0;0.08
998;396.0;0.08
999;484.0;0.08
1000;572.0;0.08
1001;948.0;0.08
1002;528.0;0.08
1003;900.0;0.08
1004;852.0;0.08
1005;756.0;0.08
1006;308.0;0.08
1007;440.0;0.08
1008;804.0;0.08
1009;616.0;0.08
1010;616.0;0.08
1011;1092.0;0.08
1012;440.0;0.08
1013;528.0;0.08
1014;660.0;0.08
1015;804.0;0.08
1016;708.0;0.08
1017;176.0;0.08
1018;660.0;0.08
1019;660.0;0.08
1020;572.0;0.08
1021;264.0;0.08
1022;660.0;0.08
1023;660.0;0.08
1024;352.0;0.08
1025;440.0;0.08
1026;852.0;0.08
1027;396.0;0.08
1028;308.0;0.08
1029;616.0;0.08
1030;396.0;0.08
1031;1484.0;0.08
1032;660.0;0.08
1033;528.0;0.08
1034;220.0;0.08
1035;708.0;0.08
1036;852.0;0.08
1037;948.0;0.08
1038;484.0;0.08
1039;440.0;0.08
1040;440.0;0.08
1041;528.0;0.08
1042;660.0;0.08
1043;1092.0;0.08
1044;528.0;0.08
1045;660.0;0.08
1046;660.0;0.08
1047;660.0;0.08
1048;660.0;0.08
1049;616.0;0.08
1050;572.0;0.08
1051;572.0;0.08
1052;1092.0;0.08
1053;572.0;0.08
1054;616.0;0.08
1055;484.0;0.08
1056;440.0;0.08
1057;220.0;0.08
1058;1188.0;0.08
1059;900.0;0.08
1060;528.0;0.08
1061;900.0;0.08
1062;484.0;0.08
1063;1140.0;0.08
1064;352.0;0.08
1065;660.0;0.08
1066;572.0;0.08
1067;660.0;0.08
1068;264.0;0.08
1069;616.0;0.08
1070;528.0;0.08
1071;756.0;0.08
1072;88.0;0.08
1073;220.0;0.08
1074;528.0;0.08
1075;708.0;0.08
1076;660.0;0.08
1077;484.0;0.08
1078;528.0;0.08
1079;616.0;0.08
1080;1332.0;0.08
1081;440.0;0.08
1082;352.0;0.08
1083;948.0;0.08
1084;396.0;0.08
1085;852.0;0.08
1086;396.0;0.08
1087;264.0;0.08
1088;660.0;0.08
1089;660.0;0.08
1090;756.0;0.08
1091;996.0;0.08
1092;528.0;0.08
1093;660.0;0.08
1094;440.0;0.08
1095;804.0;0.08
1096;900.0;0.08
1097;572.0;0.08
1098;616.0;0.08
1099;616.0;0.08
1100;264.0;0.08
1101;804.0;0.08
1102;484.0;0.08
1103;484.0;0.08
1104;660.0;0.08
1105;440.0;0.08
1106;572.0;0.08
1107;660.0;0.08
1108;616.0;0.08
1109;572.0;0.08
1110;708.0;0.08
1111;396.0;0.08
1112;308.0;0.08
1113;396.0;0.08
1114;572.0;0.08
1115;220.0;0.08
1116;176.0;0.08
1117;352.0;0.08
1118;708.0;0.08
1119;660.0;0.08
1120;804.0;0.08
1121;660.0;0.08
1122;660.0;0.08
1123;900.0;0.08
1124;852.0;0.08
1125;220.0;0.08
1126;616.0;0.08
1127;756.0;0.08
1128;660.0;0.08
1129;708.0;0.08
1130;660.0;0.08
1131;176.0;0.08
1132;264.0;0.08
1133;756.0;0.08
1134;900.0;0.08
1135;264.0;0.08
1136;660.0;0.08
1137;484.0;0.08
1138;352.0;0.08
1139;660.0;0.08
1140;572.0;0.08
1141;528.0;0.08
1142;756.0;0.08
1143;616.0;0.08
1144;660.0;0.08
1145;572.0;0.08
1146;660.0;0.08
1147;660.0;0.08
1148;660.0;0.08
1149;852.0;0.08
1150;396.0;0.08
1151;616.0;0.08
1152;352.0;0.08
1153;660.0;0.08
1154;1236.0;0.08
1155;440.0;0.08
1156;660.0;0.08
1157;660.0;0.08
1158;396.0;0.08
1159;352.0;0.08
1160;572.0;0.08
1161;484.0;0.08
1162;660.0;0.08
1163;572.0;0.08
1164;308.0;0.08
1165;852.0;0.08
1166;804.0;0.08
1167;804.0;0.08
1168;756.0;0.08
1169;572.0;0.08
1170;756.0;0.08
